taxonID	scientificName	old_page_id	new_page_id	status
90691ad1-49d4-394d-9228-a12d707bc039	Linum tenuifolium L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=278&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f18ebfd5-82a2-3895-b35a-a9518daafff6	Lindera glauca (Siebold & Zucc.) Blume	33120370		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1851&rft.volume=1&rft.spage=325&rft_id=https://www.biodiversitylibrary.org/bibliography/274&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
69273709-8a12-36f6-99be-8600387601b0	Chrysophyllum oliviforme	33068974		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1785&rft.volume=1&rft.spage=552&rft_id=https://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
11caea47-e820-36b1-8569-71b57fd35b11	Gerbera jamesonii Adlam			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1888&rft.volume=3&rft.spage=775&rft_id=https://www.biodiversitylibrary.org/bibliography/48390&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b35d8d18-d580-3f03-aa49-8eed5a4e792a	Linum flavum L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=279&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a87f8078-8ac3-319c-963c-58a397cbdeac	Doryanthes palmeri W.Bull	33120309	26124984	ok
98c37b5a-ba4f-3638-a650-d637b0904e62	Linum orientale	33120390		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1867&rft.volume=1&rft.spage=855&rft_id=https://www.biodiversitylibrary.org/bibliography/20323&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4c6f05af-1472-3342-92ad-d0df97eb3fd4	Linum strictum L.	33355180	358298	ok
ac3bec10-d873-33d7-a48d-b998e6dd8415	Batis maritima L.	33355187	587208	ok
b417d7e8-8de6-30ac-80b7-e36585864980	Passiflora ampullacea (Mast.) Harms	33120895		skip:unparseable_collation:3, Abt. 6a: 91
24560ac4-f274-3cd2-aea9-83c10ccde70c	Vatica L.	33355194		skip:unparseable_collation:152
f663854a-a4da-3de6-a481-16657f4431a3	Dacrydium guillauminii J.T.Buchholz			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1949&rft.volume=21&rft.spage=282&rft_id=https://www.biodiversitylibrary.org/bibliography/5943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4905c07e-1791-3aec-ac5a-f476e64bcb0a	Spondias purpurea	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1762&rft.volume=1&rft.spage=613&rft_id=https://www.biodiversitylibrary.org/bibliography/11179&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
fa884be8-c847-3a2e-bd92-0ad60850dfe2	Sutera hispida			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1917&rft.volume=1916&rft.spage=649&rft_id=https://www.biodiversitylibrary.org/bibliography/110052&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
9ee36d3a-acdb-3c83-a50d-01a2d127c597	Barteria solida Breteler	33120228		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1999&rft.volume=21&rft.spage=316&rft_id=https://www.biodiversitylibrary.org/bibliography/600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
fd58d4d8-a4bc-3d29-ac63-1edb04c3062d	Platanthera stricta Lindl.	33355102		skip:unparseable_collation:288
b39c7320-6ea3-3889-ba54-d94e95247ade	Chamissoa altissima (Jacq.) Kunth	33068611		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1818&rft.volume=2&rft.spage=197&rft_id=https://www.biodiversitylibrary.org/bibliography/640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
20a431ff-6631-3d9c-81d0-0fccf9ad76e2	Passiflora edulis Sims	33120709		skip:unparseable_collation:45: t. 1989
ea9280ef-854d-3f35-a9d5-ee2102cd935b	Echeveria DC.	153203		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1828&rft.volume=3&rft.spage=401&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
77a02392-87bf-3449-94e3-7cb2564bed35	Micranthes tolmiei (Torr. & A.Gray) Brouillet & Gornall			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2007&rft.volume=1&rft.spage=1022&rft_id=https://www.biodiversitylibrary.org/bibliography/63883&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
48dafdf0-23a8-3aff-ab55-415fd338f547	Passiflora foetida L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=959&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c4999027-bc25-36bf-b9f5-b99f598d3c89	Labramia ankaranaensis Aubrév.	33120228		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.volume=4&rft.spage=374&rft_id=https://www.biodiversitylibrary.org/bibliography/600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
868ee7f4-372d-3afa-aefe-11e63f2e7f58	Sarcaulus brasiliensis (A.DC.) Eyma			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1936&rft.volume=33&rft.spage=192&rft_id=https://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4868703a-b810-38de-b597-75e836748c38	Piper propinquum	16233225	16233225	ok
f3e27668-8d06-3300-967b-fd29291c3d43	Passiflora viridescens L.K.Escobar			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1989&rft.volume=66&rft.spage=81&rft_id=https://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f9538bc7-fc9b-30dc-9e7b-2a7fa5d50434	Brownleea Harv. ex Lindl.		10610496	ok
29662540-8b7f-366c-bdb2-c8679670c91e	Hybanthus concolor	33333952		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.volume=1&rft.spage=805&rft_id=https://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ae762096-573d-3cbf-a4ed-b20779b0227b	Cornus sanguinea	10001156		skip:unparseable_collation:88
8f35b7e5-6643-3606-9168-274ad3653088	Adenia Forssk.	33120987		skip:unparseable_collation:77 (1775)
797c55e5-579f-3cf0-9216-bceb9071940d	Fraxinus uhdei (Wenz.) Lingelsh.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.volume=40&rft.spage=221&rft_id=https://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3bc8e6d9-a906-3542-9e85-c42dd3c5f509	Gynura Cass.	33120717		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.volume=34&rft.spage=391&rft_id=https://www.biodiversitylibrary.org/bibliography/42219&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
2074b22a-b7ca-391c-ac3a-dc32615e58e2	Passiflora andina Killip		2396589	ok
408c37e8-40c8-34bb-9cb7-c0f4070fddf4	Cissampelos torulosa E.Mey. ex Harv. & Sond.	731083		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1860&rft.volume=1&rft.spage=11&rft_id=https://www.biodiversitylibrary.org/bibliography/821&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
86ad2b42-6abd-318b-ae5f-f01f5d24ae73	Stachys ballotiformis		34049093	ok
fb1a6de8-a03f-3d44-8eab-38eec859f48b	Acronema Falc. ex Edgew.		8550176	ok
a8d429c8-ac36-3a1e-8253-d41130f3cd0f	Passiflora coccinea Aubl.	33120210		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1775&rft.volume=2&rft.spage=828&rft_id=https://www.biodiversitylibrary.org/bibliography/674&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ff02e142-1b82-38ae-a868-e2c84f36d7ef	Anodiscus xanthophyllus			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.volume=36&rft.spage=124&rft_id=https://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
33bacbfb-9601-3323-944e-bcac2d4d0f0d	Eupatorium L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=836&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
56996983-16ad-3f71-8c5f-8462c2930997	Pistia stratiotes L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=963&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
37029f11-8d51-3fa8-b41d-13196ed4aad7	Cycas thouarsii R.Br. ex Gaudich.	36315624		skip:unparseable_collation:347
b4d7741d-7b07-3da2-8ad6-2e2a40d4fe19	Iris missouriensis Nutt.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1834&rft.volume=7&rft.spage=58&rft_id=https://www.biodiversitylibrary.org/bibliography/34362&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
6c8cf0fc-2a46-38ba-a49b-33693b267b68	Passiflora nitida Kunth	33068611		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1817&rft.volume=2&rft.spage=130&rft_id=https://www.biodiversitylibrary.org/bibliography/640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
7689c98f-df95-3b17-9240-fa19f65f03f8	Passiflora auriculata Kunth	33068611		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1817&rft.volume=2&rft.spage=131&rft_id=https://www.biodiversitylibrary.org/bibliography/640&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3d2f5873-d15e-3462-a39e-382b32c09937	Cyperus obtusiflorus	33212673		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1805&rft.volume=2&rft.spage=308&rft_id=https://www.biodiversitylibrary.org/bibliography/7564&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8a48101a-4fcb-3073-abd2-cce8c634497c	Capparis tomentosa Lam.	33068974	717198	ok
78cd8419-ad5b-3bd8-bd33-6c422705d87c	Euphorbia leucocephala Lotsy		27556941	ok
e93dbbf6-e2f1-3fe6-81b0-88779c0b82e3	Oxalis corniculata L.	33355180	358454	ok
516303f8-8d2c-3eff-be12-8d1be24325b0	Corchorus tridens L.	33355194		skip:unparseable_collation:566
3ff6b2c6-79bd-3edb-8d83-1f68a4944a28	Solidago canadensis L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=878&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
eebd7a4b-a649-3704-96ca-c5073a453cbf	Philodendron serpens Hook.f.	33120709		skip:unparseable_collation:104: t. 6375
1e9eaaac-1e2d-316f-90aa-21ddc8bdf897	Bisboeckelera microcephala (Boeckeler) T.Koyama			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1967&rft.volume=16&rft.spage=50&rft_id=https://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
7c877096-8740-3ce9-9a1e-ad032742a5de	Trichocentrum tigrinum Linden & Rchb.f.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.volume=1869&rft.spage=892&rft_id=https://www.biodiversitylibrary.org/bibliography/48390&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ae5ba3eb-c780-3f5b-beb4-0f3ea352a028	Zantedeschia aethiopica (L.) Spreng.	33333952		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.volume=3&rft.spage=765&rft_id=https://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
fe2e927d-62f0-3f55-838e-b9018fe4225e	Veronica wormskjoldii Roem. & Schult.	33190318		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1817&rft.volume=1&rft.spage=101&rft_id=https://www.biodiversitylibrary.org/bibliography/825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
1de654fc-35b6-38dc-90e6-71af1965f9f3	Chuquiraga erinacea			skip:unparseable_collation:(1832) 392.
0fd5599f-6758-3513-a70b-0e3270626323	Struchium sparganophorum (L.) Kuntze	127826		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.volume=1&rft.spage=366&rft_id=https://www.biodiversitylibrary.org/bibliography/327&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
639746c4-b45a-3ccc-803f-a68d9b786e13	Lagotis praecox W.W.Sm.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1920&rft.volume=11&rft.spage=217&rft_id=https://www.biodiversitylibrary.org/bibliography/43948&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d092bb72-d8ab-35c2-9158-b54bc47cd732	Vernonia bracteosa			skip:unparseable_collation:30(3-4): 421
7b76ef81-bd97-3f41-9c65-52d43eb5440b	Globularia vulgaris L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=96&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c7960e11-2206-36ca-8d05-2d384112b50f	Paypayrola hulkiana Pulle			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1912&rft.volume=9&rft.spage=155&rft_id=https://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
be4bd075-178f-3dde-aef7-24d127d451ab	Xanthostemon		784900	ok
7e470594-8397-3701-acda-8d7ee548e94e	Chrysocoma cernua L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=840&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
757b3236-09de-32f9-b014-77bb14738583	Heuchera cylindrica Douglas	33068534		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1832&rft.volume=1&rft.spage=236&rft_id=https://www.biodiversitylibrary.org/bibliography/691&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a857f532-bb97-3edc-a9ed-85ee3c148e22	Abutilon incanum (Link) Sweet	30078083	30078083	ok
4edfb5cc-da4c-3fde-88e3-35490d456d88	Globularia punctata	33068999		skip:unparseable_collation:57
39d618a3-871c-39df-8ffb-78c9c54ab45c	Plantago asiatica L.	33355180	358132	ok
299747d9-6503-3a48-848b-1a1740b97954	Nolana paradoxa Lindl.	33120855		skip:unparseable_collation:10: t. 865
3ae516cb-90f6-357b-8d75-4a3f956335b7	Flindersia bourjotiana	33355705		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1875&rft.volume=9&rft.spage=133&rft_id=https://www.biodiversitylibrary.org/bibliography/287&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8ab4d860-5b8f-37f8-b9aa-5e2c6c61dc94	Veronica serpyllifolia var. humifusa (Dicks.) Sm.	33333827	6083274	ok
65801981-d6e3-38a4-a4c2-8fa56e168c9b	Trophis R.Br.	11267878		skip:unparseable_collation:357
16fde683-8b5a-30c8-9666-1287d5712efc	Rhododendron ponticum	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1762&rft.volume=1&rft.spage=562&rft_id=https://www.biodiversitylibrary.org/bibliography/11179&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3c1d9108-7da9-3244-95d2-2cbe8d2262ce	Lagotis integra W.W.Sm.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1920&rft.volume=11&rft.spage=216&rft_id=https://www.biodiversitylibrary.org/bibliography/43948&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
bed77ddf-e79e-3d91-83a1-88d11bdf74c7	Plantago major L.	33355180	358131	ok
0a65a449-e16e-335b-8cfe-ec7f072eba59	Scaphopetalum Mast.		225517	ok
4707293a-942b-3a37-8f6b-eb13440004dd	Tonella floribunda A.Gray	33066444		skip:unparseable_collation:i. 556.
539c8028-9134-3bdd-8a30-f66080f08397	Hypericum empetrifolium subsp. empetrifolium	33066643		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1802&rft.volume=3&rft.spage=1452&rft_id=https://www.biodiversitylibrary.org/bibliography/727&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4a40cab8-8926-3fea-ad49-7a2434955f5b	Digitalis obscura L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1763&rft.volume=2&rft.spage=867&rft_id=https://www.biodiversitylibrary.org/bibliography/11179&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
11a855f4-3994-3be8-8ddb-bbf320d1b4ab	Caryota mitis Lour.	33355261		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1790&rft.volume=2&rft.spage=569&rft_id=https://www.biodiversitylibrary.org/bibliography/560&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a40b9319-1724-334a-8f5a-99ae6ceb110c	Paeonia oreogeton			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1879&rft.volume=17&rft.spage=376&rft_id=https://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8b8e379c-9843-3129-afb7-c4727c88083c	Mammea	33355180	358531	ok
c1b81b8f-9e40-3f6a-b44a-ee7a84a5cb3a	Synthyris missurica (Raf.) Pennell			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.volume=85&rft.spage=89&rft_id=https://www.biodiversitylibrary.org/bibliography/6885&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e37ffcf5-3258-33d4-847b-d3b65a220077	Pupalia lappacea (L.) A.Juss.	33120576		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1849&rft.volume=13&rft.spage=331&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
99eb8fe7-53dc-3ef6-ae3f-1cf7f1081bed	Trimeria grandifolia (Hochst.) Warb.	33120895		skip:unparseable_collation:3(6A): 37
134960dd-4d6a-3e84-8e29-49192d524818	Juncus L.	33355180	358344	ok
4fc08cbc-3e9c-3ae5-98aa-0b6474133bbc	Musa formosana	33068350		skip:unparseable_collation:6(Suppl.): 83
214d5302-8cd6-37f3-badd-10eaf28fbe6f	Monttea schickendantzii Griseb.		39880740	ok
21cc73ce-133e-30bc-b7e1-78e0b05e2d9c	Polygala apopetala			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.volume=2&rft.spage=130&rft_id=https://www.biodiversitylibrary.org/bibliography/3943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
07817e65-7baf-3cbc-b66f-086fff195839	Plantago sericea Ruiz & Pav.	33190455		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1798&rft.volume=1&rft.spage=51&rft_id=https://www.biodiversitylibrary.org/bibliography/814&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d46f301e-8c11-3170-a9ee-4e21e9fe3eea	Oedera imbricata Lam.	33068974	720999	ok
995211de-f475-3c36-badf-644b8203975b	Veronica arvensis L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=13&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
afadde1e-dc5b-3c4b-a4d3-7ab17cb75a02	Piper biolleyi			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.volume=1&rft.spage=210&rft_id=https://www.biodiversitylibrary.org/bibliography/3941&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
be8a1bac-1426-3fcb-9e22-8136961ce407	Pimenta racemosa			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.volume=102&rft.spage=33&rft_id=https://www.biodiversitylibrary.org/bibliography/43919&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d78e1f4f-b002-36ba-b0cb-aef056c1eb47	Veronica officinalis L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=11&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
34be9e82-ec59-34cd-ae16-59aa50f9d8fd	Symmeria Benth.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.volume=4&rft.spage=630&rft_id=https://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3a48c727-94d6-3b28-925f-4ea105def774	Veronica biloba Schreb. ex L.	33355194		skip:unparseable_collation:172
4e63d93a-37da-3f12-aed7-c801f2bf54e6	Disporum smilacinum A.Gray			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1857&rft.volume=2&rft.spage=321&rft_id=https://www.biodiversitylibrary.org/bibliography/1806&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3dd303d2-279d-3545-8ddd-c7ea0800a884	Ourisia Comm. ex Juss.	33068720		skip:unparseable_collation:100
